EMG - Pod01,EMG - Pod02,EMG - Pod03,EMG - Pod04,EMG - Pod05,EMG - Pod06,EMG - Pod07,EMG - Pod08,Timestamp
0,0,4,22,64,56,7,0,21/09/2020 6:34:23
0,-2,-1,1,12,-4,-3,0,21/09/2020 6:34:23
3,4,6,12,47,22,12,0,21/09/2020 6:34:23
0,-1,-2,-4,-3,2,-5,0,21/09/2020 6:34:23
-3,-1,2,4,2,-3,-2,0,21/09/2020 6:34:23
-1,-3,-3,-1,-10,-26,-5,0,21/09/2020 6:34:23
3,1,0,0,-9,-5,0,0,21/09/2020 6:34:23
2,0,-1,2,-9,-1,6,0,21/09/2020 6:34:23
0,-1,-1,-12,-32,-5,0,0,21/09/2020 6:34:23
0,-1,-1,-12,-32,-5,0,0,21/09/2020 6:34:23
-2,1,1,3,2,8,3,0,21/09/2020 6:34:23
-2,-2,-2,-9,-23,-8,-3,0,21/09/2020 6:34:23
-1,-2,-2,-4,8,1,1,0,21/09/2020 6:34:23
0,0,1,1,6,-3,6,0,21/09/2020 6:34:23
-2,-2,-4,-20,-37,-25,-6,0,21/09/2020 6:34:23
-2,-2,-4,-20,-37,-25,-6,0,21/09/2020 6:34:23
-1,0,-2,3,3,-2,-2,0,21/09/2020 6:34:23
1,3,2,10,18,14,2,0,21/09/2020 6:34:23
-3,-5,-6,7,54,10,-6,0,21/09/2020 6:34:23
-2,-2,-7,-3,-26,-10,-5,0,21/09/2020 6:34:23
1,1,2,5,10,0,3,0,21/09/2020 6:34:23
2,3,4,14,38,19,7,0,21/09/2020 6:34:23
-1,1,1,1,9,14,6,0,21/09/2020 6:34:23
3,1,3,9,34,-8,6,0,21/09/2020 6:34:23
-4,-6,-4,-16,-36,-11,-11,0,21/09/2020 6:34:23
1,0,0,1,16,12,3,0,21/09/2020 6:34:23
1,0,0,1,16,12,3,0,21/09/2020 6:34:23
3,3,4,5,0,4,7,0,21/09/2020 6:34:23
0,1,-1,0,8,-14,0,0,21/09/2020 6:34:23
-4,-3,-4,-13,-9,-5,-14,0,21/09/2020 6:34:23
2,1,2,-4,-16,-1,2,0,21/09/2020 6:34:23
-2,-1,-1,-3,-30,-32,-7,0,21/09/2020 6:34:23
-1,0,1,1,7,12,7,0,21/09/2020 6:34:23
0,-2,-5,-13,-20,2,-1,0,21/09/2020 6:34:23
-1,-1,1,2,12,10,-1,0,21/09/2020 6:34:23
2,1,0,1,-1,4,2,0,21/09/2020 6:34:23
-3,-3,-5,-7,-19,-11,-9,0,21/09/2020 6:34:23
-3,-2,-3,-9,11,7,3,0,21/09/2020 6:34:23
-1,-2,0,-1,-26,-9,0,0,21/09/2020 6:34:23
0,1,-1,-1,12,1,4,0,21/09/2020 6:34:23
-2,-2,-4,-8,-2,-12,-5,0,21/09/2020 6:34:23
1,2,2,5,6,10,4,0,21/09/2020 6:34:23
2,3,0,7,30,9,0,0,21/09/2020 6:34:23
4,3,4,7,1,2,4,0,21/09/2020 6:34:23
-1,0,-1,1,11,8,0,0,21/09/2020 6:34:23
-1,0,1,-3,-22,-13,-5,0,21/09/2020 6:34:23
0,0,-2,-3,-2,-1,4,0,21/09/2020 6:34:24
0,-3,-3,-9,-12,-3,-5,0,21/09/2020 6:34:24
1,2,3,-2,-12,10,5,0,21/09/2020 6:34:24
-3,-2,-1,2,5,1,-1,0,21/09/2020 6:34:24
-1,-1,1,-1,-11,22,2,0,21/09/2020 6:34:24
1,-1,1,-4,4,0,-2,0,21/09/2020 6:34:24
0,0,0,0,16,-1,-1,0,21/09/2020 6:34:24
0,1,1,7,10,9,2,0,21/09/2020 6:34:24
-2,0,0,-4,-21,0,0,0,21/09/2020 6:34:24
-2,-2,-2,-6,-28,-5,0,0,21/09/2020 6:34:24
-4,-3,-4,-4,38,8,-3,0,21/09/2020 6:34:24
0,0,0,3,-3,-11,0,0,21/09/2020 6:34:24
-6,-5,-8,-9,-32,-20,-19,0,21/09/2020 6:34:24
0,0,-2,-7,-9,2,0,0,21/09/2020 6:34:24
-4,-2,-1,-12,-4,-5,-5,0,21/09/2020 6:34:24
3,1,2,9,19,16,10,0,21/09/2020 6:34:24
0,0,0,1,-4,-2,0,0,21/09/2020 6:34:24
-2,-2,-4,-2,9,-13,-8,0,21/09/2020 6:34:24
1,-1,1,5,2,0,0,0,21/09/2020 6:34:24
-1,-1,-3,3,29,7,3,0,21/09/2020 6:34:24
0,0,0,-5,-27,4,1,0,21/09/2020 6:34:24
1,0,3,3,-9,5,2,0,21/09/2020 6:34:24
0,-1,1,4,17,-13,-3,0,21/09/2020 6:34:24
-2,-1,-5,-4,-2,11,2,0,21/09/2020 6:34:24
0,-1,0,-5,-16,-31,1,0,21/09/2020 6:34:24
-1,-1,-1,-1,-7,-2,0,0,21/09/2020 6:34:24
0,-1,0,1,11,-3,-3,0,21/09/2020 6:34:24
1,-1,-1,6,16,2,1,0,21/09/2020 6:34:24
-2,-3,-5,-22,-49,-36,-7,0,21/09/2020 6:34:24
-2,-1,2,1,16,11,-2,0,21/09/2020 6:34:24
-1,0,0,7,8,8,7,0,21/09/2020 6:34:24
-3,-4,-6,-1,12,-5,-6,0,21/09/2020 6:34:24
1,1,3,20,58,28,4,0,21/09/2020 6:34:24
2,2,2,2,-5,-24,0,0,21/09/2020 6:34:24
0,3,4,8,24,2,2,0,21/09/2020 6:34:24
0,-1,-1,-1,-2,2,0,0,21/09/2020 6:34:24
0,0,0,1,0,8,0,0,21/09/2020 6:34:24
-1,-1,1,4,7,6,5,0,21/09/2020 6:34:24
-2,-1,0,-5,-20,-9,-8,0,21/09/2020 6:34:24
-1,-2,0,7,17,4,-1,0,21/09/2020 6:34:24
-1,0,0,1,8,-1,0,0,21/09/2020 6:34:25
-2,-2,-3,-6,-18,3,1,0,21/09/2020 6:34:25
2,-1,1,-1,-5,-8,-2,0,21/09/2020 6:34:25
-3,-2,-4,-6,-10,-2,-6,0,21/09/2020 6:34:25
-2,1,0,9,30,2,2,0,21/09/2020 6:34:25
0,0,1,5,-3,5,0,0,21/09/2020 6:34:25
0,-1,-3,-10,-4,4,0,0,21/09/2020 6:34:25
-1,-2,-2,3,-6,-1,0,0,21/09/2020 6:34:25
0,0,-1,-7,-30,-9,0,0,21/09/2020 6:34:25
1,1,1,-1,2,-6,0,0,21/09/2020 6:34:25
0,0,0,5,36,16,0,0,21/09/2020 6:34:25
-1,-1,-1,5,20,6,1,0,21/09/2020 6:34:25
1,0,-1,2,5,7,1,0,21/09/2020 6:34:25
-3,-3,-2,-5,-3,-4,-6,0,21/09/2020 6:34:25
-1,-1,1,-1,-5,-2,-3,0,21/09/2020 6:34:25
-3,-4,-1,9,28,-13,-5,0,21/09/2020 6:34:25
1,-1,-1,5,-4,7,0,0,21/09/2020 6:34:25
1,1,2,2,1,2,5,0,21/09/2020 6:34:25
1,1,2,2,1,2,5,0,21/09/2020 6:34:25
-2,0,-2,-2,-7,-12,-2,0,21/09/2020 6:34:25
-5,0,-2,6,13,-13,-2,0,21/09/2020 6:34:25
-3,-1,-2,-2,-11,-3,-3,0,21/09/2020 6:34:25
-2,-4,-8,-16,-61,-14,-7,0,21/09/2020 6:34:25
-1,1,1,-1,-6,7,-1,0,21/09/2020 6:34:25
-2,0,-4,-7,0,1,-1,0,21/09/2020 6:34:25
-3,-2,-1,3,19,-4,-2,0,21/09/2020 6:34:25
3,0,-2,2,-11,0,5,0,21/09/2020 6:34:25
-3,0,0,-4,-17,4,0,0,21/09/2020 6:34:25
-1,1,0,-7,-17,-8,-1,0,21/09/2020 6:34:25
0,1,1,5,31,8,3,0,21/09/2020 6:34:25
0,-2,-1,-4,-1,4,-2,0,21/09/2020 6:34:25
1,-1,-1,-1,5,-8,-2,0,21/09/2020 6:34:25
0,-2,-3,-2,-17,-3,-1,0,21/09/2020 6:34:25
-2,0,-4,-7,3,-3,-3,0,21/09/2020 6:34:25
-2,-3,-3,-3,-21,-10,-7,0,21/09/2020 6:34:25
-2,-2,0,0,10,5,1,0,21/09/2020 6:34:25
-3,-2,-3,-10,-28,-8,-4,0,21/09/2020 6:34:25
-2,-2,0,4,9,1,-3,0,21/09/2020 6:34:25
0,1,0,1,-7,-12,3,0,21/09/2020 6:34:25
3,2,2,6,46,0,0,0,21/09/2020 6:34:25
1,0,0,1,-1,15,2,0,21/09/2020 6:34:25
-1,-2,-6,-1,24,2,-2,0,21/09/2020 6:34:25
-2,0,0,1,10,-8,-2,0,21/09/2020 6:34:25
-2,-2,-1,-3,-8,-10,-3,0,21/09/2020 6:34:25
1,0,0,-1,1,6,4,0,21/09/2020 6:34:25
-3,-3,-2,-1,27,7,-1,0,21/09/2020 6:34:25
-3,-3,-2,-1,-3,-7,-7,0,21/09/2020 6:34:25
1,1,-3,2,17,14,7,0,21/09/2020 6:34:25
1,2,4,4,5,4,4,0,21/09/2020 6:34:25
-3,-3,-3,-1,10,15,-1,0,21/09/2020 6:34:25
-2,-2,-2,-8,-18,9,-2,0,21/09/2020 6:34:25
0,2,0,1,16,-8,0,0,21/09/2020 6:34:25
2,0,2,4,36,17,1,0,21/09/2020 6:34:25
-1,-1,-1,-5,-16,-5,-4,0,21/09/2020 6:34:25
-1,-1,-2,0,15,-4,0,0,21/09/2020 6:34:25
-1,-1,-2,0,15,-4,0,0,21/09/2020 6:34:25
1,-2,-7,-5,-8,-11,-8,0,21/09/2020 6:34:25
-1,-2,-1,0,5,-6,-1,0,21/09/2020 6:34:25
-1,0,-1,-2,-29,-1,-3,0,21/09/2020 6:34:25
1,0,0,1,-10,3,4,0,21/09/2020 6:34:25
-1,-2,0,-9,-83,-24,-5,0,21/09/2020 6:34:25
0,0,0,1,9,-5,1,0,21/09/2020 6:34:25
-4,-4,-7,-26,-49,-13,-5,0,21/09/2020 6:34:25
-1,-2,1,5,32,24,-1,0,21/09/2020 6:34:26
-1,0,0,4,-1,1,-1,0,21/09/2020 6:34:26
4,2,1,5,31,13,6,0,21/09/2020 6:34:26
-2,0,-2,-1,3,-6,-6,0,21/09/2020 6:34:26
-1,-1,0,5,20,-9,-1,0,21/09/2020 6:34:26
-2,-2,-2,-1,4,8,2,0,21/09/2020 6:34:26
0,-3,-4,2,5,2,-2,0,21/09/2020 6:34:26
1,0,-2,0,13,7,4,0,21/09/2020 6:34:26
-2,-2,-4,-2,15,-10,-8,0,21/09/2020 6:34:26
-1,-2,-3,-5,-32,-20,-5,0,21/09/2020 6:34:26
-2,-2,-3,-9,-40,-10,-4,0,21/09/2020 6:34:26
-3,-2,-2,-4,-11,-17,-2,0,21/09/2020 6:34:26
-2,1,-1,5,21,4,3,0,21/09/2020 6:34:26
0,1,0,1,-15,-6,-1,0,21/09/2020 6:34:26
-3,-3,-3,-8,-3,-4,-1,0,21/09/2020 6:34:26
1,1,2,2,10,13,1,0,21/09/2020 6:34:26
-1,-1,-2,0,14,15,0,0,21/09/2020 6:34:26
-2,0,0,-4,-17,1,-1,0,21/09/2020 6:34:26
0,-1,0,-9,24,32,6,0,21/09/2020 6:34:26
-3,-1,-1,0,23,14,-1,0,21/09/2020 6:34:26
-4,-7,-33,-5,14,13,-6,0,21/09/2020 6:34:26
-2,0,24,7,38,9,-3,0,21/09/2020 6:34:26
0,0,-7,5,-1,-12,9,0,21/09/2020 6:34:26
0,2,-10,-4,-5,13,16,0,21/09/2020 6:34:26
-2,2,13,-5,7,15,2,0,21/09/2020 6:34:26
0,4,4,4,-11,60,-9,0,21/09/2020 6:34:26
2,8,12,7,16,16,9,0,21/09/2020 6:34:26
0,-5,-9,-7,-58,-50,-7,0,21/09/2020 6:34:26
-5,9,14,-15,-19,-32,-15,0,21/09/2020 6:34:26
-4,-27,-76,-34,-88,-49,-6,0,21/09/2020 6:34:26
-4,-27,-76,-34,-88,-49,-6,0,21/09/2020 6:34:26
-7,-22,17,17,62,12,-2,0,21/09/2020 6:34:26
6,6,-85,8,70,4,0,0,21/09/2020 6:34:26
-6,-19,49,20,86,13,7,0,21/09/2020 6:34:26
-17,-27,-49,-40,-7,2,-4,0,21/09/2020 6:34:26
-2,16,50,4,-3,50,1,0,21/09/2020 6:34:26
-7,-8,-5,11,109,14,10,0,21/09/2020 6:34:26
4,-4,-16,11,22,-11,22,0,21/09/2020 6:34:26
1,-17,-44,-9,-18,0,-6,0,21/09/2020 6:34:26
9,7,-8,-20,-78,24,36,0,21/09/2020 6:34:26
5,3,4,15,34,-23,8,0,21/09/2020 6:34:26
1,2,18,-13,-6,-37,7,0,21/09/2020 6:34:26
-8,-12,-34,-34,-75,2,-19,0,21/09/2020 6:34:27
1,11,20,-6,-13,15,9,0,21/09/2020 6:34:27
-2,-3,25,26,58,29,-7,0,21/09/2020 6:34:27
5,-7,-6,-4,7,45,23,0,21/09/2020 6:34:27
-7,-4,31,-27,-97,-82,-29,0,21/09/2020 6:34:27
0,-6,-33,-12,41,43,5,0,21/09/2020 6:34:27
-7,-12,-14,-18,-78,-8,-20,0,21/09/2020 6:34:27
8,20,-12,-11,-34,11,18,0,21/09/2020 6:34:27
1,-2,-25,-2,35,30,27,0,21/09/2020 6:34:27
19,21,21,27,68,87,40,0,21/09/2020 6:34:27
-11,-6,23,19,-5,-28,-22,0,21/09/2020 6:34:27
-6,-7,-11,-52,-54,10,-6,0,21/09/2020 6:34:27
-3,-4,-26,-44,23,30,12,0,21/09/2020 6:34:27
0,7,112,-58,52,-68,-22,0,21/09/2020 6:34:27
-10,-12,28,-4,-33,4,-6,0,21/09/2020 6:34:27
4,3,-43,13,54,24,20,0,21/09/2020 6:34:27
-3,-7,16,39,58,13,2,0,21/09/2020 6:34:27
12,0,-75,39,2,-39,-9,0,21/09/2020 6:34:27
-6,-2,26,-14,-82,37,-7,0,21/09/2020 6:34:27
-11,-13,-46,-35,-32,-23,-16,0,21/09/2020 6:34:27
1,13,75,34,53,19,7,0,21/09/2020 6:34:27
1,2,15,15,21,10,7,0,21/09/2020 6:34:27
-4,-7,-28,9,-36,-1,-17,0,21/09/2020 6:34:27
-8,3,2,-11,18,-13,-17,0,21/09/2020 6:34:27
0,-9,-16,-60,-9,2,5,0,21/09/2020 6:34:27
-2,-1,44,56,51,36,17,0,21/09/2020 6:34:27
-2,-1,44,56,51,36,17,0,21/09/2020 6:34:27
-1,-5,19,23,41,-31,-14,0,21/09/2020 6:34:27
-2,-2,-59,-19,-26,-46,0,0,21/09/2020 6:34:27
8,4,3,42,16,19,19,0,21/09/2020 6:34:27
-1,-6,-6,35,34,35,6,0,21/09/2020 6:34:27
-1,-8,-20,-26,74,34,7,0,21/09/2020 6:34:27
-3,-14,-54,-49,-54,12,-5,0,21/09/2020 6:34:27
-6,-14,-38,-17,-44,-56,-21,0,21/09/2020 6:34:27
-4,-8,-11,-15,-14,-4,-1,0,21/09/2020 6:34:27
9,18,-11,-19,20,20,5,0,21/09/2020 6:34:27
-9,-5,16,19,-4,-16,-20,0,21/09/2020 6:34:27
-7,-9,-26,-24,-52,-11,-4,0,21/09/2020 6:34:27
0,3,-25,3,20,48,2,0,21/09/2020 6:34:27
1,2,-6,-51,-70,87,18,0,21/09/2020 6:34:27
2,11,30,14,41,3,2,0,21/09/2020 6:34:27
-5,-9,32,-62,-99,-18,-8,0,21/09/2020 6:34:27
-1,4,5,8,-7,-27,-3,0,21/09/2020 6:34:27
4,-1,-4,3,-6,17,27,0,21/09/2020 6:34:27
-1,-12,-26,-33,-68,5,6,0,21/09/2020 6:34:27
2,-3,8,28,79,-26,-7,0,21/09/2020 6:34:27
-4,-6,-11,-13,-74,7,2,0,21/09/2020 6:34:27
-3,-7,-12,28,56,67,-5,0,21/09/2020 6:34:27
-3,-7,-12,28,56,67,-5,0,21/09/2020 6:34:27
-5,0,6,10,21,43,6,0,21/09/2020 6:34:27
0,11,51,13,54,11,12,0,21/09/2020 6:34:27
27,49,69,23,33,95,87,0,21/09/2020 6:34:27
27,49,69,23,33,95,87,0,21/09/2020 6:34:27
-6,-4,-26,16,17,12,-4,0,21/09/2020 6:34:27
0,7,35,36,40,4,-12,0,21/09/2020 6:34:27
1,6,36,12,44,21,4,0,21/09/2020 6:34:27
-12,-25,-5,1,3,-59,-35,0,21/09/2020 6:34:27
4,-1,-4,-17,-9,-21,12,0,21/09/2020 6:34:28
4,-7,-85,19,56,38,28,0,21/09/2020 6:34:28
-5,-23,-84,-32,-73,35,-6,0,21/09/2020 6:34:28
-7,-10,15,28,92,-6,-11,0,21/09/2020 6:34:28
-4,-11,9,-23,-49,-38,-8,0,21/09/2020 6:34:28
-6,1,55,-14,-1,-10,-16,0,21/09/2020 6:34:28
-10,-5,-1,11,52,-8,-18,0,21/09/2020 6:34:28
8,-7,-60,6,54,-10,15,0,21/09/2020 6:34:28
13,7,-1,9,-31,1,21,0,21/09/2020 6:34:28
5,2,-45,-46,-93,37,26,0,21/09/2020 6:34:28
-2,8,13,44,61,-59,-19,0,21/09/2020 6:34:28
-4,-14,-57,-33,-27,53,13,0,21/09/2020 6:34:28
-13,0,21,-2,-7,-45,-33,0,21/09/2020 6:34:28
11,1,31,19,54,8,9,0,21/09/2020 6:34:28
-14,4,-7,-65,-123,-40,-19,0,21/09/2020 6:34:28
15,17,-45,10,12,-23,26,0,21/09/2020 6:34:28
1,2,-1,-19,-35,-48,-7,0,21/09/2020 6:34:28
-2,-4,-12,-38,-41,-47,-2,0,21/09/2020 6:34:28
11,-14,63,4,-22,66,11,0,21/09/2020 6:34:28
4,15,35,-17,-8,59,-4,0,21/09/2020 6:34:28
-9,-3,-5,10,34,3,-10,0,21/09/2020 6:34:28
-28,-20,-41,-31,-75,-101,-48,0,21/09/2020 6:34:28
8,5,-2,11,-8,17,2,0,21/09/2020 6:34:28
-11,-7,22,15,38,-68,-34,0,21/09/2020 6:34:28
8,-3,-73,1,76,101,50,0,21/09/2020 6:34:28
11,12,15,23,52,-3,-2,0,21/09/2020 6:34:28
4,22,40,25,-20,-22,4,0,21/09/2020 6:34:28
-9,-2,30,-31,-110,11,-14,0,21/09/2020 6:34:28
-27,-27,-24,17,53,-11,-59,0,21/09/2020 6:34:28
0,-6,-49,-11,31,0,20,0,21/09/2020 6:34:28
-9,-6,15,-3,-42,-60,-29,0,21/09/2020 6:34:28
-9,-11,-32,3,21,-37,6,0,21/09/2020 6:34:28
6,4,43,0,37,-3,12,0,21/09/2020 6:34:28
-24,-22,15,-11,-22,69,-42,0,21/09/2020 6:34:28
10,-2,-8,9,-10,13,23,0,21/09/2020 6:34:28
10,16,42,24,8,37,14,0,21/09/2020 6:34:28
3,9,18,-7,20,-20,-4,0,21/09/2020 6:34:28
8,7,-12,23,13,4,18,0,21/09/2020 6:34:28
-2,0,-10,1,7,10,-6,0,21/09/2020 6:34:28
2,2,-2,13,16,44,14,0,21/09/2020 6:34:28
0,0,10,5,6,7,-9,0,21/09/2020 6:34:28
-1,-1,-4,-5,-4,4,-5,0,21/09/2020 6:34:28
0,-2,-1,5,15,32,-5,0,21/09/2020 6:34:28
-3,-2,-2,-1,5,9,-5,0,21/09/2020 6:34:28
-1,0,3,10,6,4,0,0,21/09/2020 6:34:28
-1,0,1,1,-6,-11,-10,0,21/09/2020 6:34:28
-2,1,-4,1,-4,-8,-5,0,21/09/2020 6:34:29
1,-1,1,1,2,4,4,0,21/09/2020 6:34:29
2,-2,-3,-1,4,3,5,0,21/09/2020 6:34:29
-2,0,5,4,-4,-3,-6,0,21/09/2020 6:34:29
-3,-6,-8,-5,-23,-7,-4,0,21/09/2020 6:34:29
2,-2,-9,-6,6,1,5,0,21/09/2020 6:34:29
0,2,-2,0,10,3,-1,0,21/09/2020 6:34:29
3,4,6,2,-3,-6,1,0,21/09/2020 6:34:29
-4,-1,2,-5,1,-13,-12,0,21/09/2020 6:34:29
1,2,-1,3,-1,1,4,0,21/09/2020 6:34:29
11,0,-3,0,5,-11,-16,0,21/09/2020 6:34:29
-5,-1,1,2,-1,10,1,0,21/09/2020 6:34:29
-3,0,0,-5,-10,1,-4,0,21/09/2020 6:34:29
-2,0,-2,-11,3,2,0,0,21/09/2020 6:34:29
-3,-6,-4,-4,-1,-2,2,0,21/09/2020 6:34:29
-1,-1,0,-21,-3,-2,7,0,21/09/2020 6:34:29
-2,-1,-1,3,1,-6,-6,0,21/09/2020 6:34:29
3,2,3,7,5,2,14,0,21/09/2020 6:34:29
-15,1,5,4,1,7,-2,0,21/09/2020 6:34:29
-2,-2,-13,5,11,14,6,0,21/09/2020 6:34:29
-4,8,13,-2,-8,-8,-3,0,21/09/2020 6:34:29
-2,-6,-13,7,8,6,-6,0,21/09/2020 6:34:29
3,3,11,2,4,9,6,0,21/09/2020 6:34:29
-13,-14,-26,-7,-2,-3,-4,0,21/09/2020 6:34:29
7,8,-21,-12,-3,0,3,0,21/09/2020 6:34:29
1,-7,24,9,-3,-3,-9,0,21/09/2020 6:34:29
-4,-2,4,2,-5,-2,0,0,21/09/2020 6:34:29
-1,3,28,7,-1,2,-9,0,21/09/2020 6:34:29
-8,-22,-11,-4,1,2,1,0,21/09/2020 6:34:29
-3,3,21,-18,4,0,-3,0,21/09/2020 6:34:29
-6,-12,-37,-8,1,1,2,0,21/09/2020 6:34:29
